id,fold
c33df3d7ad,0
aa791ce59a,1
90c62cd13b,2
cb36193e2f,3
8c976149d0,4
efbfde4930,5
1abf3d7f60,6
5f43816c42,7
48bb098115,0
052de39787,1
5187e13789,2
4b15912a41,8
6a6ebb2255,4
346358e652,5
17dde2138e,6
edea91429d,7
f503aaf699,0
94c94ee7b6,1
a70b2204f0,2
8db9dc4a62,3
a6ba9b9f91,4
f950879320,5
365abbdf77,6
fd63516ff4,7
f992390442,0
664e3eb07f,1
e082398595,2
de261976e6,8
9c08332067,4
1f8bf8c5d0,5
340fe814a3,6
919157e393,7
e683e8ae69,0
c3a963f5e3,1
99f52af0ea,2
b67c735ff6,3
1313dbf1d7,4
253eb71c3d,5
a52d7a6cd8,6
c5493cc7b0,7
d998a07370,0
1b6919f87c,1
a854446118,2
32f4fd66ae,8
2b160a1291,4
676d100540,5
d390b1cbef,6
6bc4c91c27,7
f454efbd20,0
befdfcbe5b,1
2da763222e,2
595deae139,3
2556c23489,4
ed46821aa5,5
384d50db49,6
675fcfe29a,7
31250cef62,0
ea7425da00,1
9bc9c403e0,2
d9d7716b7a,8
10aa115164,4
437fbb64d4,5
35499d9dd6,6
1623de321c,7
9736389261,0
005b452274,1
d27831fef2,2
376e55e566,3
939c88a964,4
b9afd7b728,5
50290e75f9,6
8e3228d793,7
b4f6d6f1aa,0
b240778420,1
b8dea42e1a,2
af0e101aae,8
d8b2dc2e8a,4
e446b0b4b6,5
ab767aef7f,6
fd5c3c20d6,7
6ab003835b,0
a5471f53d8,1
d97f94a2dd,2
0eb52aa52a,3
668b41c03e,4
fcce81906d,5
45f31c81d4,6
ed6f9dfa22,7
3fd0ef2d38,0
fcbc5cef9d,1
590e6bdbef,2
962348be7a,8
05f09b380c,4
ce15cc1d1a,5
e3b1b48b5a,6
340c808130,7
9fe6cf976f,0
9b9c107a62,1
9d7165c9c0,2
403cb8f4b3,3
ec817961a2,4
05c33e6854,5
e880e84886,6
d14ad5cb55,7
a43ca2ef73,0
d6379c1f18,1
a959b2372a,2
e3cded005d,8
62f822b156,4
d422a9eb8f,5
1a7f8bd454,6
56f4bcc716,7
ebdef67fa5,0
1267729ffd,1
6a89c7a85d,2
a8e5845bf9,3
f1cdcb9883,4
a3e89a273d,5
b9c2f9550a,6
a56ff4758a,7
0d9adabb2c,0
0a0814464f,1
4d2ede6b7a,2
1e4a233a70,8
ea1a6e1b33,4
816c9d6d5d,5
38ec59117e,6
589e94265a,7
4b17d5fb8f,0
ebff5f719e,1
443985b709,2
6e1bb2e64a,3
6f5c2712b1,4
87afd4b1ca,5
75e041fbd8,6
c33e3a20a4,7
042c3d4e03,0
7d8b219e1c,1
9e7d89d4c0,2
0f3118527c,8
e7ee2c6dce,4
9f97b2925e,5
2a484baa26,6
18fc51d517,7
e4d2bf6036,0
fe11d93a24,1
87cf2c6542,2
13037dfbb2,3
f64190c47e,4
1c02222ef8,5
f1774ff8e8,6
a54d582262,7
7fa6578978,0
a5375b180b,1
cc97e87765,2
29fd4ba626,8
3fc4d6b6ed,4
89097ab99b,5
cfcffeda9e,6
2f2e86de0b,7
8457263314,0
3634f29aac,1
5103df3d79,2
f5b2861c9b,3
999ae650f6,4
003c477d7c,5
b052410a6a,6
7582c0b2e9,7
0926b7396b,0
9c6f8e4676,1
821e0217f0,2
37c95ff7df,8
1821c518da,4
dab1d67df7,5
3d4bc58424,6
13adf02399,7
36bc8044f8,0
5f7c5c59f5,1
6edba13f1b,2
20c99dee06,3
6457057cec,4
6baf05d61e,5
029c321179,6
6d46f994ac,7
9b4aa94aed,0
d69c382be5,1
236a5cc090,2
b5448cb40a,8
8138c79081,4
b5b767492b,5
39f101a807,6
c67832ba86,7
cc4344175e,0
782ae9b7e7,1
c5327d784b,2
c593c662f1,3
0c19639aeb,4
e476b868ef,5
974f5b6876,6
7fadb8efe8,7
0f6e788cdd,0
725d92524a,1
86c675c4fb,2
45fb16d378,8
28e3c1128c,4
811ebdcc4b,5
116bd22fd0,6
af296d1c0a,7
09b7182dc5,0
e8f3e42b14,1
8ce1df1a6a,2
f4feed1635,3
956c91fe94,4
f0efea3879,5
8c38199b15,6
628ea36ba6,7
29beb70925,0
b5a47c646f,1
f234066134,2
0c02f95a08,8
452b06b003,4
6e3634da35,5
ad29bc8923,6
ddcb457a07,7
ade746d346,0
cf706fb35a,1
4f3368a855,2
97bd8b22b1,3
581e7f38d7,4
1b2daa0f13,5
467469da7b,6
4680bc7373,7
29162a3471,0
27c45fef01,1
9db11d4414,2
2b1e71c2a3,8
fc250f574c,4
4ed2467e7c,5
971c96134a,6
4618b50b42,7
762c7d7084,0
5ebe9e404d,1
87c6bf0012,2
019afb4b4e,3
30badffdd5,4
b6c52b4a53,5
54842b574a,6
2388b3eb40,7
c10ff1398a,0
d0e8c9833f,1
1d2c8152bd,2
c0ef23e386,8
e185ab5dc1,4
7a0f1e9b45,5
9ae45b19d3,6
ed081aa065,7
361d5e6834,0
c58b6277c7,1
423800be38,2
565f9c3fce,3
2e8bf3f7b3,4
8d141a0b7a,5
51d1696054,6
5e0d2e6c25,7
a112a63d2d,0
65408225fc,1
0cf9c803b8,2
eff595dbcc,8
5991bd3f1b,4
b09f0e743d,5
2f35ac4b87,6
ad3c6dd8d4,7
82a285227e,0
d3fdfb9e8f,1
17113fd0bd,2
86f892ad2f,3
362cec7849,4
4d4adc5623,5
ba705c8398,6
fbf5c91d9e,7
64e050f295,0
66c61616cc,1
b76b065012,2
7fd5baaee8,8
0c600207b1,4
d859ee2145,5
8c916f9cb5,6
4575e490e4,7
483b35d589,0
85c191c52c,1
1c9fa3dff4,2
fcdf2756aa,3
492383a53b,4
535503063e,5
f2d2fefde3,6
976eb05465,7
cf1ffe14e0,0
6dba47cc58,1
2b405e7016,2
2a26fb616b,8
287d035464,4
fff4eb4941,5
e353ae4dd5,6
b33771a471,7
db1eeaebb4,0
5c7f310937,1
5f45291a7a,2
de091953f9,3
97e78a5448,4
59dfd4c7e5,5
c92c37ecd7,6
14152a6731,7
efe3e72587,0
3f22f2ef0e,1
abfed46705,2
4c4556fff0,8
46386ca4a3,4
56b5540fd7,5
c0cbdabcc3,6
9ca11c3696,7
02117a400e,0
b77cc54800,1
2444e83809,2
2a16af2ae7,3
ca2e414e83,4
03be56aa9a,5
f463f6b15b,6
64f41e36f2,7
e927f91b12,0
368f635c4c,1
97e2c6b5c5,2
858f01d368,8
a783bd82c5,4
185172060e,5
4514d46495,6
f8b721f632,7
935cba59ad,0
eb84dfdf18,1
6aff151236,2
ef58213c9b,3
5343d4837c,4
4ef0559016,5
0f5ada4dc3,6
0ebe3ee1ad,7
b097a1f9e0,0
ff238df1c4,1
e337021e6a,2
9efedb3b86,8
f0228a88de,4
849881c690,5
d58653f803,6
0ba541766e,7
9a6c280d8d,0
70ca8ebf7b,1
27b5526adb,2
9dc604318f,3
fd4741392b,4
adf2a57778,5
500d909b87,6
dd87f1a21f,7
4630209118,0
4e4cadf03f,1
e73532b450,2
f3fd020f27,8
f2598805e6,4
b80db32c01,5
23c72b10cb,6
54a3636ba6,7
502b97b954,0
b13f0dbc84,1
ea3cdbd7cd,2
358b9acfb5,3
6da04e4c20,4
5ec4b8eff9,5
c37e74bffc,6
16589f0702,7
5395202313,0
3c9931bca2,1
b354751edd,2
f724f78b1a,8
a1585a58b8,4
3dae882971,5
fe801cdc47,6
43a1dbb062,7
79fed5a697,0
c82ae5f941,1
dae1555fbf,2
226eeb7c67,3
3f76f25042,4
3da729cae9,5
40dcff68b3,6
1a8c4fd6ea,7
107f1047c1,0
b7c462dd1c,1
923473085f,2
8f1fbec1e6,8
e9909298a9,4
56810440c4,5
05be75afd9,6
c47c5ea1c3,7
1d955f8103,0
2bca4fe522,1
d800abe6a4,2
70e5bd9d27,3
ce0e9def63,4
58135d5189,5
90b1a59d1b,6
dfa4d727b8,7
2d20ee4eff,0
bf71bff284,1
30e4d22141,2
973a4f6dad,8
ef51bbcde7,4
407bd44d31,5
1435d5602c,6
48db3b8c5f,7
155bcd4b4d,0
7cf386709a,1
cb68c2431a,2
e1323691be,3
912b573a9e,4
ccc41663c6,5
1804a4c064,6
ec88937127,7
c4a681819d,0
857e511397,1
8686b3a5d4,2
f139be21a4,8
6bffabbd91,4
ffb2ad3f94,5
be7014887d,6
bb1e7f303f,7
299ba3cf34,0
d12d5894b8,1
1a5c093750,2
fb9b58527c,3
2a070f3dc6,4
9bf982cf65,5
7a0c8915be,6
27f923aac9,7
d0d908374e,0
38a15dee44,1
ee94d2281f,2
ec7522391d,8
ef13247eed,4
ae6b6df24d,5
0841984941,6
103713e20d,7
e1ce826217,0
08993551ae,1
ef406bff03,2
4319885cf1,3
30d4fb116b,4
9fe707f837,5
f37556e4da,6
96998d1ad9,7
61eb86f1ad,0
9704b1ba61,1
8b0d0b0633,2
4a8d55bdf5,8
690b1ce5f7,4
7205efa791,5
f4e6928ad4,6
df344e0599,7
04711cb760,0
020376e68e,1
53485dc0d9,2
38e018ea0f,3
27c4850501,4
5423d6049c,5
aac747667e,6
fba32825cd,7
963189b39c,0
6558dcde17,1
a4a2921863,2
9b09626522,8
7e67ef84e1,4
b9bb1b7b3f,5
08640ede7a,6
33887a0ae7,7
d49a9c4664,0
bce4cdea7f,1
3391f0befc,2
40e8e14e60,3
f7e8060b57,4
5bbcd70d2f,5
9d23bc70b8,6
ae11c7b131,7
126f253739,0
54e2419450,1
c920246511,2
a60daba969,8
2eae73b03a,4
429bf7c665,5
5c0cde01b7,6
fb81781b44,7
875dda3975,0
3c3e74faf6,1
34e51dba6a,2
6d9be2f492,3
b890b261a0,4
a291ef5d83,5
c68ee0308f,6
88a4200cec,7
12bf4f2d3b,0
196cffdb4b,1
7a25e51377,2
ff2c353279,8
5155ad847f,4
4848a3a509,5
3975043a11,6
d7e6e1323a,7
66e922c8d6,0
9befc65890,1
f2fcceee25,2
3a3e1e824d,3
cdc7d77e77,4
fe6e74532c,5
c0b6fafc47,6
9bf022776e,7
e39f959114,0
70d9a282d1,1
ef29bdffc6,2
e0cfbbcb0c,8
4c8132dc73,4
2fc6fb555f,5
bf76c8aff3,6
abcc448c24,7
e51e614146,0
05139ad3e5,1
44047c3e10,2
27e12cbcea,3
4989c6509e,4
8c232a1cf8,5
c038f6fbe4,6
942d3bfbf3,7
d308ec69d3,0
d65973824b,1
6f19d11809,2
0429d9759b,8
7019c22c5e,4
b35b1b412b,5
f2f0278d02,6
0951f85203,7
efd1625f2a,0
1751290ca2,1
54dd074cd7,2
eb3a40225e,3
53e17edd83,4
ddcb1ad560,5
c9a1fd48f6,6
b2899a1188,7
6b5b7c0ff3,0
2615b5210d,1
9c4468a160,2
21df07989f,8
1d9f4e875a,4
e9ce8188b9,5
570d1da727,6
168f625d62,7
8ef76ed16e,0
90720e8172,1
e12cf83477,2
8cf3a6a6f5,3
9b585a2ea0,4
d14db20055,5
9a3abd0ba6,6
fbb8eba26d,7
74f00bb214,0
8d2e68312e,1
1401f04c4b,2
e639615636,8
602dc99f10,4
ba836c5ae1,5
a988661613,6
0b176124c4,7
52aa9a9703,0
2226df3ca1,1
d9d06aa699,2
1f1cc6b3a4,3
76ecdc5896,4
877d1a7ebe,5
55e9012561,6
1abe5e8a3d,7
0df375dc9c,0
893bd55371,1
b51eed936a,2
bc7e49ee18,8
b28690f7ad,4
7e40cdf1f3,5
badc44bb99,6
0c62dfc234,7
6460ce2df7,0
95d3841a53,1
31683f8a18,2
0bca43f7ff,3
caccd6708f,4
822043d604,5
40b45f1871,6
cb2acfd639,7
dca3f5ce34,0
b8525600cf,1
b06fe13f54,2
39a05bf91f,8
8b0478ed02,4
d514a30db3,5
63feb8de2b,6
bbfb2201ce,7
1e2bad4d81,0
8d08955cdf,1
96523f824a,2
6ecba60505,3
9f2e5a8c24,4
3ec0423139,5
dd11ae96e3,6
8fd4178b11,7
3782748f51,0
60638605b1,1
31a4341eb6,2
fb58510ec6,8
aa94cfb806,4
3e87545802,5
c313a1ad7d,6
f342603c76,7
ea5dd02892,0
a8503e0dc8,1
cffbfab33b,2
702209f0b3,3
1790f3520c,4
84242f42bc,5
c82dabf9b1,6
a59385755d,7
2da9564e53,0
d7506a6a38,1
849ccdf3af,2
c353af5098,8
fb47e8e74e,4
9694a662dc,5
19bd49e478,6
91823ecb1f,7
e12cd094a6,0
ac64f9de3c,1
5f51a19f9e,2
903180c447,3
6c3a9009c8,4
106e4043ba,5
ebc46e6691,6
c749d05181,7
7134e4acac,0
7f99abfc11,1
5800248c17,2
4c7e3c71e6,8
d2bd2fe97f,4
ce1f9711bc,5
b0d8f26ad8,6
33b50159a7,7
b9f3886670,0
bc811e2c1f,1
6ed0ef14db,2
19843b4e95,3
5fe333fd26,4
7a2cca4fe5,5
c61e0f2507,6
c45c9617bf,7
dd580d1681,0
e278cee272,1
57e394bc67,2
065ce5590e,8
230b98e713,4
86fe531971,5
9e426ec524,6
cd292b7c8d,7
df32c11fe8,0
fd51e63c83,1
c27409a765,2
7972b70832,3
54cfa66336,4
3687839ecc,5
34b32c5b5d,6
2775c5f447,7
cadb46b378,0
1d93cf8169,1
67bc6ac1f4,2
ed20d93bfd,8
e7c55756c7,4
891fa63295,5
6b4d65ac6a,6
70cef9fcb6,7
7e26f45eb9,0
7f2642a14a,1
ec61b48efb,2
5fd2a3ef64,3
465463b009,4
4b44c94892,5
b6804bfa43,6
7a2eebff84,7
8f1d6045fb,0
8f2087a1f5,1
8b5232fcfa,2
93a0cb5111,8
badb3ea766,4
d3c9529867,5
6da01cc490,6
d9cf4a6e42,7
b1e590d1c9,0
494daad56b,1
a531b78648,2
5c65a9775b,3
5f3b26ac68,4
316074fdc4,5
e929ca0e34,6
13f3daf89f,7
f43f1e7456,0
70db04a203,1
61bd2ee822,2
20894faad9,8
6940237693,4
2d4e7a937b,5
1f33387a8e,6
f1d488759e,7
c1c5602088,0
9b31db4e58,1
85670a7093,2
f409d55fee,3
3072ae3119,4
91127f8cc2,5
dfe111dace,6
33dfce3a76,7
a41357f553,0
0115703825,1
a633b127fc,2
9fd1beec08,8
aa1d903842,4
9ccf9ff1c3,5
a826e5e6e5,6
53eb356632,7
19b7d2e2bf,0
d35af24206,1
e8e8b96a84,2
86c1109730,3
bbb5279a06,4
a15eff2958,5
e340e7bfca,6
e799fcac15,7
190ea39ec4,0
57302cf4b6,1
dfae9e48e8,2
9ca520f895,8
ec50263c20,4
6cf6889e33,5
290e9d9748,6
7c6a2df039,7
b33d57c4be,0
35b34a9da1,1
7738fbabca,2
571e63d0bc,3
e5a8368ee6,4
eeef52be31,5
9ce55dc2c9,6
5673036fa1,7
36db23ceb8,0
94551e800f,1
2fa4260cde,2
25e519b494,8
bcf322c1c0,4
2425501bf4,5
39dd1c43bd,6
bfac8e63cb,7
9c3383eb85,0
b39fe87a25,1
7ed79f8f56,2
6a3f8feaea,3
0fcbd0567b,4
365bdf0ae1,5
707f14c59a,6
f5c2e66754,7
132e30cffd,0
1ca865b041,1
64baad8029,2
7f0ee9c30a,8
9d98768f19,4
904f3fc07a,5
7e68df3981,6
4db68c7d25,7
e101b9a0ec,0
d67dd7da95,1
aba57f0f2c,2
ce3e6bba2e,3
d7215eb198,4
0822e176b2,5
7b4ccb8113,6
a266a2a9df,7
a87eb66a65,0
eb4fa16734,1
fdc1ac926a,2
d61e5c8296,8
d274664a41,4
a2a9c0c00a,5
90b1ba3bb5,6
0558ee87d3,7
ede9c03a6f,0
cdf9422054,1
f7380099f6,2
7c9c01ebe8,3
30491b379f,4
087192e2ec,5
3be0c0be8e,6
bd526ca9af,7
4875705fb0,0
e2e4fcf83e,1
92c91d1494,2
5f397e0074,8
a21ae8cb6b,4
cb2c20898a,5
a33e7de189,6
30cc3d3982,7
23eb8cfbc0,0
32afbf53f6,1
6d9b6a2c4b,2
3eabf280ed,3
b329b390e4,4
911f05128d,5
45a2a01008,6
be565e046b,7
0829b44678,0
3d6d400816,1
b942b38a45,2
bfbb9b9149,8
9a4db0d7aa,4
1eaf42beee,5
b858ccf692,6
d567ba2b49,7
54dd4658d1,0
71d3bf0ea8,1
c1ed7e8344,2
cfe4dd9f7e,3
e2ba31c4a5,4
2c3c64402e,5
39400e0443,6
5bffe3b52f,7
6306dd3a8e,0
336e1995cd,1
9f7e064e9f,2
ed761ad8ef,8
5489419bef,4
0aabdb423e,5
89165071a4,6
642c62a158,7
17e67f9ce4,0
ebe64e1d15,1
5a6cd229a9,2
be4db8ff8a,3
444c32935c,4
4ce60abe5f,5
3c35e3ad94,6
f9a3d103d7,7
fccf774196,0
5489a9e706,1
fbf64b5ea0,2
6c49b277aa,8
5e85356a28,4
de7af15747,5
e2810cc777,6
50d3073821,7
da02c9184d,0
fa92bed2b1,1
ef6229f0db,2
fdabdc4399,3
f1080b61e2,4
5b836d2444,5
c6648ea2ca,6
92a6b22052,7
b9a7c521ac,0
f6009f764c,1
a8bfe7072c,2
4e961dd0ed,8
78c50b3977,4
fd9db12ca0,5
3404341cc6,6
687dd94fee,7
1770691c51,0
2fe4adfd48,1
17972a6517,2
b40457631c,3
f28b483859,4
81e9af5ee2,5
ace37eaaf9,6
17bb0d4b3e,7
b2d02516e1,0
d66e51d456,1
66891ec970,2
829ebfbb32,8
e96a030ded,4
3c7e2d60a7,5
62966dffd3,6
aa36cc5b96,7
ae2ef70d51,0
34d2af0f86,1
3dbbc237c5,2
5c9326f1e4,3
7faea04242,4
fa01eb7fdf,5
1b2c817dd0,6
c023a62b96,7
8c1db0fc39,0
d2aa4238f7,1
03c9b5ffe8,2
a7254b3aa6,8
dfc8a378b7,4
1b5a148cd3,5
11a54f2eff,6
24f27c4087,7
b2958f2747,0
3a310860a3,1
881bfee759,2
d8aebd0f86,3
c83d9529bd,4
55111519ec,5
74d574653f,6
ef060b82b1,7
24e98d224a,0
fd0d237b01,1
b937f4558c,2
285f4b2e82,8
d96af7c9cc,4
a7a124fff5,5
9a4f625408,6
396ae389d8,7
eeb18519bc,0
6682af0131,1
25bbbcd4a4,2
f87365827d,3
56d025f76c,4
6cafc8475b,5
02206b234e,6
ca58996278,7
9eaf536a63,0
83967f4314,1
3662fffe30,2
1fec8e839a,8
4a7418a5e6,4
0ab5e14937,5
500683ce7e,6
994af8ec2a,7
9ade7d33f2,0
4b0c5aad63,1
3ec30a713c,2
a6ec5aa914,3
94b3a9ed9c,4
ba67135a54,5
a708e52d7c,6
fa9b3f2aa9,7
2787bfe603,0
d0aeb260e8,1
38063f77a8,2
ec2664c4cf,8
44efef9c4f,4
7b0c7e28f0,5
f7dc2b2c9a,6
325cde4fa9,7
a446aa0ac8,0
29d8bf3a4c,1
3ddb2ff7a4,2
f288e998f5,3
023d486fba,4
578aefa47e,5
1ac4fd8022,6
70b6a2347f,7
0050766ae2,0
33041df256,1
e7442307b1,2
f9ef613aec,8
ac460261f4,4
aeebdd4350,5
6a1fe1a81e,6
961b1310e9,7
6a6b42a6f2,0
50251a9572,1
c0aa0c7b66,2
c89eda8701,3
49d061af38,4
8d70a676cd,5
4336ac847e,6
337b30caff,7
000e218f21,0
4b2af55ae6,1
7e5a6e5013,2
09b9330300,8
6db821bf5f,4
fb44090bc7,5
d433300064,6
a7cfa30d35,7
d9044ee3c6,0
575d24d81d,1
7f3e8a8526,2
b15313d4e8,3
48b63017da,4
bfa7ee102e,5
c93d0ecd1d,6
d765e53b37,7
86bc03a8a6,0
c8ce151a18,1
790f497dc8,2
343b0359b5,8
2f5377ea9d,4
32f1039c61,5
ab5fe4fea8,6
726a0d854d,7
8d9314a9f4,0
d17f801011,1
3218afdc84,2
eec5e72dad,3
0df9f16bc9,4
d0bbe4fd97,5
3c2ea1a63f,6
71f6fcb48a,7
db9bb00470,0
d2f131dba8,1
894b9ae774,2
960f92cf81,8
77c071c12d,4
83be4b6836,5
c26ff00bfd,6
a245c6d001,7
fa70e3da06,0
c1c54ad4ba,1
b83bc9dfa7,2
7f5914b74a,3
c0a37fef54,4
2be45a7fa3,5
6f0c88962b,6
70c7bb7616,7
81fa3d59b8,0
d61250af0c,1
fe4f6ff284,2
96cc5caec0,8
3b2f902ec6,4
ad2fa649f7,5
c4f5a0fa36,6
eec3f628d6,7
a239bfe21a,0
9e9ce2e1ce,1
e0fb508d51,2
0898e36ee6,3
5c87971507,4
c70153909b,5
623565cb2c,6
c2973c16f1,7
bce104494c,0
9067effd34,1
31aaa04c63,2
fdc06fea10,8
ee5c6d6639,4
f4ed280779,5
1f50bc7a9f,6
849f39dcbe,7
65a55b69b7,0
875b087f1c,1
5a3c38104c,2
a33fe0952a,3
770af4e501,4
930a21d485,5
bec8f132d0,6
a7000441e9,7
3c1d07fc67,0
876e6423e6,1
0db1b4c199,2
e82162c83c,8
77abc5ed21,4
9f4471dcd6,5
78299d7a47,6
45180088a6,7
2874150952,0
3f9df26c0c,1
4d33311a1e,2
e73ed6e7f2,3
bebae78c6a,4
3116a9d54c,5
c156fd6d44,6
92d9025a37,7
6cc7ba6c56,0
65ef110246,1
e2a70ffdf6,2
380ff30e30,8
8409fed45c,4
b97918ac08,5
58de316918,6
7a9610078a,7
87af5ec058,0
9842f69f8d,1
b194549062,2
939232310f,3
5ec6db5c9d,4
44ccc2d846,5
1ab49f29e9,6
04234be388,7
09152018c4,0
428a877104,1
b5bdff9392,2
9a91290888,8
1bf062bda2,4
00950d1627,5
b540435ae7,6
9347c39706,7
62aad7556c,0
c70619fb09,1
9d462381b0,2
dc7c506beb,3
8d73c4f678,4
dc710565e6,5
457f80b1c5,6
65dc362682,7
cb2698f715,0
f646560aa9,1
28a9c6e5fe,2
0fb7b2772a,8
9daa6c133f,4
fe0ff502fb,5
8b01d00cb0,6
1ad819c49a,7
754cfc4b80,0
71f7425387,1
a6625b8937,2
b24d3673e1,3
ef654c1b73,4
e34c1220b1,5
916aff36ae,6
f78674d646,7
255e6ef6a9,0
71438f26ec,1
948d73d7c2,2
8b44342fd9,8
88a5c49514,4
917ef84e64,5
395e668f22,6
7dfdf6eeb8,7
70e9442b06,0
8a58fe70f8,1
730bddcc02,2
e1c6994595,3
0923f7bef9,4
4fdc882e4b,5
7c41f727b9,6
0fc5ad7e3b,7

